"","ASSESSMENT","ID_NO","BINOMIAL","PRESENCE","ORIGIN","SEASONAL","COMPILER","YEAR","CITATION","LEGEND","fid","GID_0","COUNTRY","prevalence.mean","DNC-175.mean","Peru-anuran-species-PSAD56.mean","prevalence.max","DNC-175.max","Peru-anuran-species-PSAD56.max","prevalence.sd","DNC-175.sd","Peru-anuran-species-PSAD56.sd","Area","Status"
"80",11286078,55364,"Gastrotheca weinlandii",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0847781986463815,0.00853173939119927,18.7773787021637,0.229143992066383,0.0216248631477356,28.3222961425781,0.0527429417504756,0.00851065618102341,5.18418223046574,2642.17235417615,"Least Concern"
"81",11286360,55366,"Hemiphractus bubalus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0344868410988163,0.0028691638116412,42.6826627150826,0.168136492371559,0.0221788007766008,76.257698059082,0.036935093325743,0.00574617324506707,16.7612328912421,8839.94128998659,"Vulnerable"
"82",11288356,55383,"Dendropsophus allenorum",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0108687900744883,0.0170804002102021,113.856138149229,0.0811297595500946,0.103117555379868,126.86547088623,0.0126107069807879,0.0325413182687655,15.8979250047282,14405.9873505379,"Least Concern"
"83",11293387,55398,"Hyloscirtus armatus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.102991633820347,0.0723995603593344,12.8752436128895,0.445303916931152,0.261543124914169,22.7671012878418,0.0890869044668009,0.0714827238597495,2.70829126304247,21290.4503797824,"Near Threatened"
"84",11295041,55335,"Gastrotheca galeata",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0949280993954744,0.0809179258843263,7.23470290501912,0.265559136867523,0.136089861392975,8.21846866607666,0.148062510593001,0.0477823693274717,1.11950873816659,316.43324535806,"Data Deficient"
"85",11295641,55340,"Gastrotheca lateonota",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0106729624039872,0.0646243486553431,4.73918807506561,0.021285692229867,0.0865075513720512,5.69731330871582,0.0150086664535607,0.0309475220701285,1.35499369988001,150.80468371835,"Vulnerable"
"86",11296127,55344,"Gastrotheca marsupiata",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.233622474039648,0.289926291165281,7.1318443870431,0.999151229858398,0.863094449043274,11.7802209854126,0.312625015069665,0.19882114169396,1.18895392922554,102364.236185769,"Least Concern"
"87",11299009,55361,"Gastrotheca testudinea",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0397044307471656,0.0479933867106756,21.7154395951069,0.594937980175018,0.261543124914169,78.5757064819336,0.0620380226511994,0.0545201375998357,14.1811405323619,135603.842588067,"Least Concern"
"88",11299186,55368,"Hemiphractus helioi",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0148609052633928,0.0388760678019243,57.5867301208977,0.358296632766724,0.231908768415451,108.266891479492,0.0263797662997892,0.0440550677024762,32.3210587194761,156603.28434872,"Least Concern"
"89",11299534,55371,"Hemiphractus scutatus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.014929857526024,0.0159987322056677,92.117736924751,0.525817036628723,0.184051021933556,126.86547088623,0.0285852897103223,0.0282919274724107,21.6824285580465,581368.232951591,"Least Concern"
"90",11301635,55464,"Dendropsophus delarivai",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00130788342461788,0.124669077140944,63.7170600891113,0.00217595603317022,0.180293843150139,69.6300277709961,0.000535950781786129,0.0317596935150514,7.16502614374181,986.794170232684,"Least Concern"
"91",11302013,55405,"Boana balzani",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0753578574367566,0.0543310654157508,12.6988749892623,0.272765636444092,0.261543124914169,20.6264629364014,0.0564132497479235,0.0725516391601556,3.2923105254663,16519.3909190011,"No information"
"92",11302897,55409,"Dendropsophus bifurcus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0135956903024889,0.0136051885659774,98.7799224881703,0.525817036628723,0.167030468583107,126.86547088623,0.0259876884791972,0.0256921239983326,12.4299295145955,495265.720299867,"Least Concern"
"93",11303722,55480,"Hypsiboas fasciatus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0136357688992514,0.017435257594599,94.664662390623,0.525817036628723,0.180293843150139,126.86547088623,0.0269501750230823,0.0308658408570069,17.6912635011543,560487.526963145,"No information"
"94",11304871,55415,"Hypsiboas boans",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0138294007395567,0.0160919067280998,98.2865198582597,0.525817036628723,0.180293843150139,126.86547088623,0.0274576420583817,0.030215804926966,13.0860306230313,506854.874286273,"No information"
"95",11306008,55487,"Hypsiboas geographicus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0143150817047563,0.0166042725988639,94.8022504172693,0.525817036628723,0.180293843150139,126.86547088623,0.0280653712879334,0.0302522204862564,17.9646874796732,554873.080127383,"No information"
"96",11307051,55421,"Dendropsophus brevifrons",1,1,1,"IUCN",2009,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.014967418241949,0.00989654702189446,94.0798765308324,0.525817036628723,0.170717120170593,126.86547088623,0.0283086489806971,0.0189556500537907,20.8102448754151,513256.730651455,"Least Concern"
"97",11308862,55426,"Hypsiboas calcaratus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0140347175007189,0.0150645637670323,98.0112558571006,0.525817036628723,0.180293843150139,126.86547088623,0.0276646414066233,0.0286703194421198,13.7230867102447,509502.121388499,"No information"
"98",11309180,55494,"Hypsiboas cinerascens",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.014083881453855,0.0126022850495402,99.2486356042426,0.525817036628723,0.170717120170593,126.86547088623,0.0279897275324408,0.0244069270727229,12.1242869024498,489982.332170392,"No information"
"99",11317883,55500,"Dendropsophus haraldschultzi",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00667379319820098,0.00907680549154392,105.25346799125,0.241558268666267,0.101144671440125,126.86547088623,0.0105560426348369,0.012671725884237,7.91867916792529,231744.274707654,"Least Concern"
"100",11318010,55559,"Hypsiboas microderma",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0154677580202393,0.000891812128456863,109.106227358356,0.459233582019806,0.00834082625806332,126.86547088623,0.0316069213473728,0.00154522091863763,9.09068752359591,83459.6504025417,"No information"
"101",11318242,55558,"Dendropsophus microcephalus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0031733763840748,0.040615632943809,96.4586046659029,0.00511609716340899,0.053486630320549,104.699691772461,0.00185536021397277,0.0207482307568864,4.330800481624,1225.11787225573,"Least Concern"
"102",11324458,55589,"Dendropsophus parviceps",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0138318629487159,0.0175596331798752,95.5637549831443,0.525817036628723,0.180293843150139,126.86547088623,0.0272651196318997,0.0313490217863148,16.2632113579725,551835.228220965,"Least Concern"
"103",11325991,55526,"Dendropsophus koechlini",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00945166095750275,0.0208519192847706,98.2270004846896,0.525817036628723,0.2104112803936,126.86547088623,0.0190328745066089,0.0338312632481977,17.1334107757363,415901.1441087,"Least Concern"
"104",11327580,55530,"Hypsiboas lanciformis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0142731335070877,0.0181796734337893,94.1906438198065,0.525817036628723,0.2104112803936,126.86547088623,0.0277660459092397,0.0326936175329855,18.5630407718081,563163.786117385,"No information"
"105",11328437,55533,"Dendropsophus leali",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00634160065115634,0.0275072384245374,100.140169386445,0.261644452810287,0.180293843150139,126.86547088623,0.0105301830840215,0.0371267754406784,14.8125609834058,286564.437467815,"Least Concern"
"106",11328895,55537,"Dendropsophus leucophyllatus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0138333497991581,0.0165518935954794,94.2430719883989,0.525817036628723,0.180293843150139,126.86547088623,0.0270854271444073,0.0296992799101929,18.4263956422653,564606.603264052,"Least Concern"
"107",11330574,55548,"Dendropsophus marmoratus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0133083524839687,0.0176312175918791,94.8452109749406,0.525817036628723,0.180293843150139,126.86547088623,0.0264234086671865,0.0310221513730362,17.9202867891171,555371.062664643,"Least Concern"
"108",11332552,55565,"Dendropsophus minutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0134718784926581,0.0157273072303474,99.0224619715104,0.525817036628723,0.180293843150139,126.86547088623,0.0271115998585129,0.0288685539135003,11.633347595134,505292.764313144,"Least Concern"
"109",11333154,55569,"Dendropsophus miyatai",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0175847957092039,0.00461555828680938,100.702902756197,0.525817036628723,0.0625623166561127,126.86547088623,0.0310069356742628,0.00923269477010546,12.5325573509605,364233.775395697,"Least Concern"
"111",11337771,55679,"Dendropsophus triangulum",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0144741192031349,0.0152859669882189,90.5063466048803,0.525817036628723,0.193781137466431,126.86547088623,0.0274729746937409,0.0271022531646728,24.4680245068508,584784.802853377,"Least Concern"
"112",11338571,55680,"Dendropsophus tritaeniatus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00168764245851586,0.107359816630681,65.3537327159535,0.00377506553195417,0.129539236426353,70.5141525268555,0.00108188288061917,0.0134373695079966,3.95758686882543,253.314739978399,"Least Concern"
"113",11341908,55622,"Hypsiboas raniceps",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00607611457731029,0.0203637345613266,103.863891853957,0.410680145025253,0.128806054592133,125.055068969727,0.0131782104825685,0.0298854418018908,8.84992760560009,210138.348069645,"No information"
"114",11342714,55625,"Dendropsophus rhodopeplus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0137401509223286,0.0171804782086955,93.365783874502,0.525817036628723,0.180293843150139,126.86547088623,0.026843345292798,0.0300841739793237,19.2604004856997,575089.789737379,"Least Concern"
"115",11342961,55626,"Dendropsophus riveroi",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0133655146820063,0.0164837530558079,99.5923604402829,0.525817036628723,0.180293843150139,126.86547088623,0.0272887081958969,0.0302221242898054,11.5282830016589,490043.682720932,"Least Concern"
"117",11345060,55633,"Dendropsophus rossalleni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.012891932126191,0.0122490471469441,94.2523920498912,0.525817036628723,0.170717120170593,126.86547088623,0.0232324883327288,0.0212161311651263,21.3852201723285,477419.762340624,"Least Concern"
"118",11346531,55644,"Dendropsophus sarayacuensis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0141468391096416,0.0141066432881999,94.2852278691846,0.525817036628723,0.179468289017677,126.86547088623,0.0252277728351989,0.0260441994221309,19.7991287685824,542363.13926642,"Least Concern"
"119",11356485,55789,"Osteocephalus buckleyi",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.013961401627686,0.0163814023660596,94.9384678272691,0.525817036628723,0.172168657183647,126.86547088623,0.0272920443614923,0.0296158433976954,17.4462361578668,557154.909646144,"Least Concern"
"120",11356745,55790,"Osteocephalus cabrerai",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0185948510188257,0.00373625852328381,100.593165164461,0.525817036628723,0.051670216023922,126.86547088623,0.0319382871021218,0.0085282992403359,14.110950286183,327811.266454274,"Least Concern"
